name,category,code,image_url,brand,inventory,market_price,price,maker,country_of_origin,delivery_method,delivery_fee,sub_category,condition,option,option_price,description
[바다농장]완도 참전복(1kg)2호,205,08-06-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//08-06-01.jpg,바다농장,999,100000,94500,바다농장,한국,101,0,2,100,,,10~11미
[바다농장]완도 참전복(1kg)3호,205,08-06-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//08-06-02.jpg,바다농장,999,85000,83400,바다농장,한국,101,0,2,100,,,11~12미
[바다농장]완도 참전복(1kg)4호,205,08-06-03,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//08-06-03.jpg,바다농장,999,80000,77800,바다농장,한국,101,0,2,100,,,13~14미
[바다향]팔각세트참멸치,207,08-07,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//08-07.jpg,㈜해향유통,999,97600,92300,㈜해향유통,한국,101,0,2,100,,,참멸치 800g
[바다향]팔각세트명품,207,08-07-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//08-07-01.jpg,㈜해향유통,999,70000,66700,㈜해향유통,한국,101,0,2,100,,,"볶음용 300g, 볶음조림용 250g, 조림용 250g, 국물용 230g"
[바다향]팔각세트혼합,207,08-07-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//08-07-02.jpg,㈜해향유통,999,78000,73400,㈜해향유통,한국,101,0,2,100,,,"조림용 250g, 꽃새우 150g, 국물용 230g, 볶음용 300g"
[바다향]한아름세트,207,08-08,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//08-08.jpg,㈜해향유통,999,62000,58900,㈜해향유통,한국,101,0,2,100,,,"꽃새우 110g, 조림용 170g, 조림용(특) 160g, 조림용 140g, 국물용 140g×2"
[바다향]지함세트1호,207,08-09,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//08-09.jpg,㈜해향유통,999,64000,60000,㈜해향유통,한국,101,0,2,100,,,"조림용 280g, 꽃새우 180g, 국물용 230g"
[바다향]지함세트2호,207,08-09-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//08-09-01.jpg,㈜해향유통,999,57000,54500,㈜해향유통,한국,101,0,2,100,,,"볶음용 300g, 조림용 280g, 국물용 230g"
[청정해]바다선물세트스페셜골드4호,207,09-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-01.jpg,청정해식품,999,35000,28900,청정해식품,한국,101,0,2,100,,,"중멸치 210g, 소멸치 230g, 다시마 160g"
[청정해]바다선물세트스페셜골드5호,207,09-01-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-01-01.jpg,청정해식품,999,31000,26200,청정해식품,한국,101,0,2,100,,,"중멸치 210g×2, 다시마 160g"
[통영愛명작]스페셜세트,207,09-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-02.jpg,통영사람들,999,57000,53400,통영사람들,한국,101,0,2,100,,,"대멸치 330g, 중멸치 330g, 세멸치 340g"
[통영愛명작]지함세트No8,207,09-03,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-03.jpg,통영사람들,999,38000,34500,통영사람들,한국,101,0,2,100,,,"소멸치 200g×2, 중멸치 200g×2"
[통영愛명작]지함세트No4,207,09-03-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-03-01.jpg,통영사람들,999,75000,68900,통영사람들,한국,101,0,2,100,,,"대멸치 330g×2, 중멸치 330g, 소멸치 340g"
[통영愛명작]지함세트No9,207,09-03-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-03-02.jpg,통영사람들,999,33000,30000,통영사람들,한국,101,0,2,100,,,"대멸치 200g×2, 중멸치 200g×2"
[통영愛명작]지함세트No10,207,09-03-03,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-03-03.jpg,통영사람들,999,27000,23400,통영사람들,한국,101,0,2,100,,,"대멸치 200g, 중멸치 200g, 소멸치 200g"
[미래건해]팔각지함세트3호,207,09-04,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-04.jpg,미래건해㈜,999,53000,48900,미래건해㈜,한국,101,0,2,100,,,"자멸치 200g, 소멸치 200g, 대멸치 200g, 세멸치 200g"
[미래건해]팔각지함세트1호,207,09-04-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-04-01.jpg,미래건해㈜,999,55000,51200,미래건해㈜,한국,101,0,2,100,,,"세멸치 200g, 소멸치 200g, 대멸치 200g, 새우 140g"
[미래건해]한아름세트,207,09-05,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-05.jpg,미래건해㈜,999,65000,57800,미래건해㈜,한국,101,0,2,100,,,"세멸치 170g, 자멸치 160g, 중멸치 140g, 대멸치 140g, 죽방멸치 140g, 새우 120g"
[미래건해]자연가득 멸치세트1호,207,09-06,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-06.jpg,미래건해㈜,999,39000,35600,미래건해㈜,한국,101,0,2,100,,,"자멸치 500g, 중멸치 500g, 대멸치 500g"
[미래건해]자연가득 멸치세트2호,207,09-06-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-06-01.jpg,미래건해㈜,999,28000,25600,미래건해㈜,한국,101,0,2,100,,,"자멸치 300g, 중멸치 300g, 대멸치 300g"
만전골드세트,207,09-07,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-07.jpg,만전식품,999,60000,57500,만전식품,한국,101,0,1,100,,,"클로렐라돌김 전장 25g×8봉, 돌김 45g×4캔"
[아미수]어머니의손맛 김1호,207,09-08,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-08.jpg,㈜정가네푸드,999,31000,29800,㈜정가네푸드,한국,101,0,1,100,,,"식탁 20g×10, 돌김 20g, 간장찍어먹는김 20g, 재래 35g, 도시락 5g×24, 볶은돌김 70g"
[아미수]어머니의손맛 김2호,207,09-08-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-08-01.jpg,㈜정가네푸드,999,38000,36700,㈜정가네푸드,한국,101,0,1,100,,,"식탁 20g×10, 돌김 20g, 간장찍어먹는김 20g, 재래 35g×2, 도시락 5g×36, 볶은돌김 70g×2, 미역 50g"
[아미수]어머니의손맛 김3호,207,09-08-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-08-02.jpg,㈜정가네푸드,999,62000,59500,㈜정가네푸드,한국,101,0,1,100,,,"식탁 20g×24, 돌김 20g×4, 재래 35g×2, 도시락 5g×36, 볶은돌김 70g×4, 미역 50g"
[지도표 성경김]명절기획세트3호,207,09-09,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-09.jpg,성경식품,999,21000,20200,성경식품,한국,101,0,1,100,,,"녹차김(소) 30gx4, 식탁김 3단(4gx3)x3, 함초칼슘돌자반 180g,  
      누룽지 150g, 미역 40g"
[지도표 성경김]명절기획세트9호,207,09-09-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//09-09-01.jpg,성경식품,999,11500,11300,성경식품,한국,101,0,1,100,,,"녹차김30g×3, 식탁김(4g×3)×2, 돌미역30g"
[과일명과]진품 사과·배 혼합세트,175,10-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//10-01.jpg,일조 F&V,999,110000,104200,일조 F&V,한국,101,0,2,100,,,"7.5kg(사과 6과, 배 6과)"
명품사과 사각세트,175,10-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//10-02.jpg,항도,999,44000,40000,항도,한국,101,0,2,100,,,3.5kg(8과)
특품 사과·배 혼합세트1호,175,10-03,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//10-03.jpg,삼남영농조합,999,45000,43400,삼남영농조합,한국,101,0,2,100,,,"5kg(사과 8과, 배 4과)"
특품 사과·배 혼합세트2호,175,10-03-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//10-03-01.jpg,삼남영농조합,999,60000,57800,삼남영농조합,한국,101,0,2,100,,,"6kg(사과 8과, 배 4과)"
껍질채먹는 의성사과1호,175,10-04,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//10-04.jpg,㈜경동애플,999,34000,32300,㈜경동애플,한국,101,0,2,100,,,24~26과
껍질채먹는 의성사과2호,175,10-04-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//10-04-01.jpg,㈜경동애플,999,42000,38900,㈜경동애플,한국,101,0,2,100,,,21~23과
껍질채먹는 의성사과3호,175,10-04-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//10-04-02.jpg,㈜경동애플,999,50000,46700,㈜경동애플,한국,101,0,2,100,,,17~19과
햇살가득 사과세트,175,10-05,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//10-05.jpg,삼남영농조합,999,52000,48900,삼남영농조합,한국,101,0,2,100,,,3.5kg(10과)
햇살가득 배세트,175,10-06,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//10-06.jpg,삼남영농조합,999,59000,55600,삼남영농조합,한국,101,0,2,100,,,7kg(9과)
[과일명과]머스크메론1호,175,10-07,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//10-07.jpg,일조 F&V,999,58000,54500,일조 F&V,한국,101,0,2,100,,,5kg(3과)
[과일명과]머스크메론2호,175,10-07-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//10-07-01.jpg,일조 F&V,999,70000,66700,일조 F&V,한국,101,0,2,100,,,6.5kg(4과)
명품 사과·배 혼합세트,175,11-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-01.jpg,예손,999,60000,55600,예손,한국,101,0,2,100,,,"6kg 내외(홍로사과 4과, 신고배 8과)"
명품 신고배세트1호,175,11-03,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-03.jpg,예손,999,60000,55600,예손,한국,101,0,2,100,,,7.5kg(신고배 8~10과)
명품 신고배세트2호,175,11-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-02.jpg,예손,999,46000,42300,예손,한국,101,0,2,100,,,7.5kg(신고배 11~12과)
프리미엄 친환경사과,175,11-03-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-03-01.jpg,항도청과,999,39800,36700,항도청과,한국,101,0,2,100,,,4.8kg(15과)
[낭구한그루]사과·배 혼합세트1호,175,11-04,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-04.jpg,참들,999,75000,68900,참들,한국,101,0,2,100,,,"6kg(사과 8과, 배 4과)"
[낭구한그루]사과·배 혼합세트2호,175,11-04-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-04-01.jpg,참들,999,60000,55600,참들,한국,101,0,2,100,,,"4kg(사과 6과, 배 4과)"
[낭구한그루]배세트1호,175,11-05,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-05.jpg,참들,999,68000,62300,참들,한국,101,0,2,100,,,6.5kg(9과)
[낭구한그루]배세트2호,175,11-05-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-05-01.jpg,참들,999,59000,54500,참들,한국,101,0,2,100,,,6.5kg(10과)
[낭구한그루]배세트3호,175,11-05-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-05-02.jpg,참들,999,60000,55600,참들,한국,101,0,2,100,,,7kg(11과)
[낭구한그루]배세트4호,175,11-05-03,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-05-03.jpg,참들,999,47000,43400,참들,한국,101,0,2,100,,,6.5kg(12과)
[낭구한그루]배세트5호,175,11-05-04,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-05-04.jpg,참들,999,40000,36700,참들,한국,101,0,2,100,,,4.5kg(9과)
[낭구한그루]사과세트2호,175,11-06,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-06.jpg,참들,999,77000,71200,참들,한국,101,0,2,100,,,5kg(12과)
[낭구한그루]사과세트3호,175,11-06-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-06-01.jpg,참들,999,52000,47800,참들,한국,101,0,2,100,,,3.5kg(11과)
[낭구한그루]사과세트4호,175,11-06-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-06-02.jpg,참들,999,57000,52300,참들,한국,101,0,2,100,,,4.3kg(13과)
[낭구한그루]사과세트5호,175,11-06-03,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-06-03.jpg,참들,999,59000,54500,참들,한국,101,0,2,100,,,4.5kg(14과)
나주배,175,11-07,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-07.jpg,항도,999,40000,36700,항도,한국,101,0,2,100,,,7.5kg(11~12과)
[아침애향]안동사과세트1호,175,11-08,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-08.jpg,알토란과일장터,999,60000,55600,알토란과일장터,한국,101,0,2,100,,,5kg(사과 13~15과)
[아침애향]안동사과세트2호,175,11-08-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-08-01.jpg,알토란과일장터,999,52000,48400,알토란과일장터,한국,101,0,2,100,,,5kg(사과 16~19과)
[아침애향]안동사과세트3호,175,11-08-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-08-02.jpg,알토란과일장터,999,51000,47600,알토란과일장터,한국,101,0,2,100,,,5kg(사과 21~23과)
[아침애향]안동사과세트4호,175,11-08-03,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-08-03.jpg,알토란과일장터,999,42000,38900,알토란과일장터,한국,101,0,2,100,,,5kg(사과 24~25과)
[아침애향]사과·배 혼합세트1호,175,11-09,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-09.jpg,알토란과일장터,999,63000,58400,알토란과일장터,한국,101,0,2,100,,,"5kg(사과 6과, 배 6과)"
[아침애향]사과·배 혼합세트2호,175,11-09-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//11-09-01.jpg,알토란과일장터,999,68000,63200,알토란과일장터,한국,101,0,2,100,,,"6kg(사과 6과, 배 6과)"
[감나무이야기]청도반건시세트1호,175,12-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-01.jpg,감나무이야기,999,41000,40100,감나무이야기,한국,101,0,2,100,,,24과(55~65g)
[감나무이야기]청도반건시세트2호,175,12-01-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-01-01.jpg,감나무이야기,999,35000,33800,감나무이야기,한국,101,0,2,100,,,20과(55~65g)
[감나무이야기]청도반건시세트3호,175,12-01-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-01-02.jpg,감나무이야기,999,30000,29400,감나무이야기,한국,101,0,2,100,,,17과(55~65g)
[정과원]산청곶감,175,12-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-02.jpg,정과원,999,143000,135600,정과원,한국,101,0,2,100,,,36과(45~50g)
[영동곶감]정성가득1호,175,12-03,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-03.jpg,영동특산영농조합,999,75000,70000,영동특산영농조합,한국,101,0,2,100,,,2kg(40과)
[영동곶감]정성가득2호,175,12-03-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-03-01.jpg,영동특산영농조합,999,60000,56700,영동특산영농조합,한국,101,0,2,100,,,2kg(30과)
[영동곶감]지함,175,12-04,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-04.jpg,영동특산영농조합,999,55000,50000,영동특산영농조합,한국,101,0,2,100,,,1.5kg(30~40과)
[영동곶감]반건시2호,175,12-05,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-05.jpg,영동특산영농조합,999,61000,54500,영동특산영농조합,한국,101,0,2,100,,,1.8kg(30~40과)
[영동곶감]반건시3호,175,12-05-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-05-01.jpg,영동특산영농조합,999,72000,65600,영동특산영농조합,한국,101,0,2,100,,,2.2kg(40과)
[영동곶감]반건시4호,175,12-05-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-05-02.jpg,영동특산영농조합,999,85000,76700,영동특산영농조합,한국,101,0,2,100,,,2.6kg(40과)
상주곶감1호,175,12-06,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-06.jpg,상주두레곶감,999,30000,27800,상주두레곶감,한국,101,0,2,100,,,20과(45~49g)
상주곶감2호,175,12-06-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-06-01.jpg,상주두레곶감,999,35000,32300,상주두레곶감,한국,101,0,2,100,,,20과(50~59g)
[상주곶감]채반1호,175,12-07,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-07.jpg,대구경북능금농협상주지소,999,68000,62500,대구경북능금농협상주지소,한국,101,0,2,100,,,1.5kg(36과)
[상주곶감]채반2호,175,12-07-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-07-01.jpg,대구경북능금농협상주지소,999,86000,79200,대구경북능금농협상주지소,한국,101,0,2,100,,,2kg(48과)
[상주골드곶감]반건시2호,175,12-08,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-08.jpg,상주골드곶감,999,61000,56700,상주골드곶감,한국,101,0,2,100,,,2.4kg(40과)
[상주골드곶감]반건시3호,175,12-08-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-08-01.jpg,상주골드곶감,999,56000,52300,상주골드곶감,한국,101,0,2,100,,,2kg(40과)
[상주골드곶감]반건시6호,175,12-08-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//12-08-02.jpg,상주골드곶감,999,45000,41200,상주골드곶감,한국,101,0,2,100,,,1.2kg(30과)
[농협]한삼인 진홍삼고,359,13-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//13-01.jpg,㈜NH한삼인,999,53000,44500,㈜NH한삼인,한국,101,0,1,100,,,250g×1병
[농협]한삼인 진홍삼고,359,13-01-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//13-01-01.jpg,㈜NH한삼인,999,110000,88900,㈜NH한삼인,한국,101,0,1,100,,,250g×2병
[농협]한삼인 발효홍삼골드,359,13-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//13-02.jpg,㈜NH한삼인,999,63000,53400,㈜NH한삼인,한국,101,0,1,100,,,20ml×30포
[농협]한삼인 발효홍삼골드,359,13-02-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//13-02-01.jpg,㈜NH한삼인,999,120000,102300,㈜NH한삼인,한국,101,0,1,100,,,20ml×60포
[정관장]홍삼원 프리미엄세트,359,13-03,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//13-03.jpg,(주)한국인삼공사,999,45000,34800,(주)한국인삼공사,한국,101,0,1,100,,,"홍삼진액수 75ml×8병, 홍삼원 50ml×20포, 쇼핑백"
[정관장]홍삼원 포르테,359,13-04,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//13-04.jpg,(주)한국인삼공사,999,31000,26200,(주)한국인삼공사,한국,101,0,1,100,,,50ml×30포
홍삼보정세트,359,13-05,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//13-05.jpg,(주)한국인삼공사,999,145000,122300,(주)한국인삼공사,한국,101,0,1,100,,,"홍삼보정 250g×2병, 레네세 홍삼캔디, 스텐레스 스푼, 쇼핑백"
[종근당건강]장뇌산삼,359,13-06,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//13-06.jpg,㈜종근당건강,999,29000,24500,㈜종근당건강,한국,101,0,1,100,,,70ml×30포
[종근당건강]홍삼정,359,13-07,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//13-07.jpg,㈜종근당건강,999,58000,48900,㈜종근당건강,한국,101,0,1,100,,,"1,000g, 나무스푼, 보자기"
[종근당건강]흑홍삼정,359,13-08,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//13-08.jpg,㈜종근당건강,999,65000,55600,㈜종근당건강,한국,101,0,1,100,,,"1,000g, 나무스푼, 보자기"
[자연예찬]프리미엄 흑마늘,366,14-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//14-01.jpg,MSC,999,35000,32300,MSC,한국,101,0,1,100,,,100ml×30포
[자연예찬]산수유,366,14-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//14-02.jpg,MSC,999,27000,24500,MSC,한국,101,0,1,100,,,120ml×30포
[자연예찬]블루베리,366,14-03,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//14-03.jpg,MSC,999,33000,30000,MSC,한국,101,0,1,100,,,80ml×30포
산꿀자연송이 세트,366,14-04,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//14-04.jpg,송이산 영농조합법인,999,44000,40600,송이산 영농조합법인,한국,101,0,1,100,,,110g×3병
산꿀자연송이 명품도자기1호,366,14-05,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//14-05.jpg,송이산 영농조합법인,999,83000,76700,송이산 영농조합법인,한국,101,0,1,100,,,600g
산꿀자연송이 명품도자기2호,366,14-05-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//14-05-01.jpg,송이산 영농조합법인,999,159000,146700,송이산 영농조합법인,한국,101,0,1,100,,,600g×2
[수라원]용두동할머니 조청세트1호,366,14-06,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//14-06.jpg,수라원,999,39000,36200,수라원,한국,101,0,1,100,,,도라지청 1.2kg
[수라원]용두동할머니 조청세트2호,366,14-06-01,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//14-06-01.jpg,수라원,999,39000,36200,수라원,한국,101,0,1,100,,,인진청 1.2kg
[수라원]용두동할머니 조청세트3호,366,14-06-02,http://bizmkt.interparkb2b.co.kr/data/goods/other/bizmkt//14-06-02.jpg,수라원,999,22000,19900,수라원,한국,101,0,1,100,,,옛조청 1.2kg
